,t,x_0,x_1,x_2,x_des_0,x_des_1,x_des_2,ntr,ale_mse,mean_mse
150,0.75,0.09958275285071776,-0.0004625316719168459,-0.0011763868416021126,0.09999999319642416,0.0,0.0,39.0,71.43780518540436,66.28327717578499
151,0.755,0.09956974376751049,-0.00046139409779104664,-0.0011986590505260102,0.1,0.0,0.0,39.0,71.42016711900338,66.27681471718539
152,0.76,0.09956343183173022,-0.00046111816482383275,-0.0012210629667244774,0.1,6.803576367416157e-09,0.0,39.0,71.44147325259382,66.28006715658499
153,0.765,0.09956228147360942,-0.0004633766931672707,-0.0012546843782435043,0.1,1.0711671169230624e-07,0.0,39.0,71.43829056666809,66.28420434319109
154,0.77,0.0995668590540804,-0.00046801230504066305,-0.0012851613616135544,0.1,5.335654401036096e-07,0.0,39.0,71.42577105598586,66.28687048779054
155,0.775,0.0995775953706897,-0.0004737605791495555,-0.001309214900149662,0.1,1.6591024239881507e-06,0.0,39.0,71.42727797607367,66.28536535722134
156,0.78,0.09959192017721889,-0.00048074982468068685,-0.0013517156254977704,0.1,3.9848193874611456e-06,0.0,40.0,2.197831201810252,199.5254407150047
157,0.785,0.09960745252087667,-0.000489354204535028,-0.0013744390057513647,0.1,8.128184320207086e-06,0.0,40.0,2.197018077839444,199.52487455787613
158,0.79,0.09962422425739904,-0.0004982153175118587,-0.0013497792850593019,0.1,1.4811697552102502e-05,0.0,40.0,2.1973052321733433,199.53160945710206
159,0.795,0.09964301633764255,-0.0005052424149555398,-0.0013046089084941296,0.1,2.485196079903214e-05,0.0,40.0,2.1969068461306613,199.52605924244943
160,0.8,0.09966290756468281,-0.0005085608242067108,-0.0012581357671003614,0.1,3.914915328031014e-05,0.0,40.0,2.1969410745457987,199.52986719286324
161,0.805,0.0996830018428002,-0.000506402537422744,-0.0012008627144003085,0.1,5.867690900811751e-05,0.0,40.0,2.196863349319878,199.52015945683226
162,0.81,0.09970366861416534,-0.0004965851061394707,-0.001172673580722155,0.1,8.44725893493679e-05,0.0,41.0,32.21911618567642,160.01974442834867
163,0.8150000000000001,0.09972457856651752,-0.00047662707919865423,-0.0011453757816845807,0.1,0.00011762794496041232,0.0,41.0,32.22752590096515,160.02249899740906
164,0.8200000000000001,0.09974545552171338,-0.0004428576032918705,-0.001074453104582806,0.1,0.00015928016119499567,0.0,41.0,32.220771050300684,160.02363104395826
165,0.8250000000000001,0.09976623911194145,-0.0003938352062603082,-0.0010006998412399972,0.1,0.00021060328108587527,0.0,41.0,32.22884188418751,160.0253525037111
166,0.8300000000000001,0.09978691561823484,-0.00032735816219659836,-0.0009331669871525332,0.1,0.0002728000000005131,0.0,41.0,32.220586804683805,160.02243525077392
167,0.835,0.09980744845340697,-0.0002418023142343577,-0.0008609778757586458,0.1,0.00034709382607125494,0.0,41.0,32.22246182589136,160.02437372568895
168,0.84,0.09982645705781157,-0.0001368019368221912,-0.0008156877547015176,0.1,0.00043472160050040336,0.0,41.0,32.231735122834536,160.02325837451946
169,0.845,0.09984225811466699,-9.06983637522629e-06,-0.0007833823790421917,0.1,0.0005369263718406093,0.0,41.0,32.22254884426934,160.02311881812653
170,0.85,0.09985517021664563,0.00014534711874785504,-0.0007127144863721931,0.1,0.0006549506183509659,0.0,41.0,32.218157667200366,160.03006259199012
171,0.855,0.09986716657096574,0.0003234015267562199,-0.0006520648095476284,0.1,0.000790029812529251,0.0,41.0,32.230719730333796,160.01904451026545
172,0.86,0.09987655130837769,0.0005246965625168682,-0.0006003249697677778,0.1,0.0009433863219207043,0.0,41.0,32.224391575962294,160.02044404751132
173,0.865,0.09988317743045849,0.000750591267824213,-0.0005329942530120924,0.1,0.0011162236403037618,0.0,41.0,32.2240038160641,160.0260468422893
174,0.87,0.09988820210138738,0.0010000052642748529,-0.0004793058817911239,0.1,0.001309720943353157,0.0,41.0,32.22249950931304,160.02303719322526
175,0.875,0.0998936088781632,0.001275052292359261,-0.0004182560147675595,0.1,0.0015250279628807955,0.0,41.0,32.22277614507231,160.02449133884798
176,0.88,0.09990130813071862,0.0015766301204348386,-0.00035932892425302016,0.1,0.0017632601737548254,0.0,41.0,32.22069443394845,160.0220588246606
177,0.885,0.09991211323780369,0.0019061501438639749,-0.00029768874946542245,0.1,0.002025494287597306,0.0,41.0,32.22777156729471,160.0268790198695
178,0.89,0.0999255564734643,0.0022639399159851232,-0.00022141296916797703,0.1,0.0023127640473608827,0.0,42.0,73.2775481100742,74.02655741216044
179,0.895,0.09994184129921253,0.0026489231739523266,-0.0001660651513555523,0.1,0.002626056316884897,0.0,42.0,73.28488790268916,74.02400911900688
180,0.9,0.09996140995418967,0.0030631119410663974,-0.0001362802426143376,0.1,0.0029663074595313262,0.0,42.0,73.27952126136866,74.01705263558767
181,0.905,0.09998264707747435,0.003507560233102307,-0.00011876829777667178,0.1,0.003334400000000964,0.0,42.0,73.28213687595515,74.02304093890788
182,0.91,0.10000361991622055,0.003981356739258337,-0.00010833206839350095,0.1,0.003731159563430271,0.0,42.0,73.28731774492134,74.02440389124163
