,t,x_0,x_1,x_2,x_des_0,x_des_1,x_des_2
1192,5.96,-0.005478052833460869,0.0030459605265290377,0.01616858207438392,0.0,3.91491532800714e-05,0.0
1193,5.965,-0.005454241385272065,0.0031007235564526957,0.01609301937316933,0.0,2.4851960798599748e-05,0.0
1194,5.97,-0.0054315922659692204,0.0031579640978190195,0.016020621777332288,0.0,1.481169755157552e-05,0.0
1195,5.9750000000000005,-0.005408490514100997,0.003216804052505962,0.015941931833292018,0.0,8.12818431938922e-06,0.0
1196,5.98,-0.005385050286444292,0.003275168356224917,0.015857445610986683,0.0,3.984819387348182e-06,0.0
1197,5.985,-0.005361369161768353,0.0033315005696619416,0.01577606702248443,0.0,1.6591024234458018e-06,0.0
1198,5.99,-0.005335953059630205,0.0033855898507215796,0.015697251278710175,0.0,5.335654389426736e-07,0.0
1199,5.995,-0.005307421917799062,0.0034376117750213086,0.015617554667838771,0.0,1.0711671194485461e-07,0.0
1200,6.0,-0.005277470084219313,0.003487909411904423,0.015537714466097481,0.0,6.803577257130655e-09,0.0
1201,6.005,-0.005247767285326395,0.003536456173034709,0.01546166157353945,0.0,0.0,0.0
1202,6.01,-0.005218718284440249,0.0035816792554114302,0.015389152301508856,6.803576332875599e-09,0.0,0.0
1203,6.015000000000001,-0.005190249317260072,0.0036219826313265402,0.01530973399939117,1.0711671162322053e-07,0.0,0.0
1204,6.0200000000000005,-0.00516058924087802,0.0036571042203531537,0.015223360497275405,5.335654400000868e-07,0.0,0.0
1205,6.025,-0.005128497129994772,0.003687080791221895,0.015126745051540368,1.6591024238501953e-06,0.0,0.0
1206,6.03,-0.005094591838097063,0.0037116572709765244,0.01501972572973944,3.9848193872887955e-06,0.0,0.0
1207,6.035,-0.005059456594802636,0.003731831199568032,0.014917498301841081,8.128184320000371e-06,0.0,0.0
1208,6.04,-0.005023476641462913,0.003748861836749293,0.014820681827640188,1.4811697551861424e-05,0.0,0.0
1209,6.045,-0.004985281699998357,0.003762053321245822,0.01472735395673692,2.4851960798756686e-05,0.0,0.0
1210,6.05,-0.004943479725107204,0.0037706584377429006,0.014637503098709809,3.914915328000027e-05,0.0,0.0
1211,6.055,-0.004898309892393955,0.003775888950798772,0.014556543793711515,5.8676909007773166e-05,0.0,0.0
1212,6.0600000000000005,-0.004849923337911916,0.0037790514363088604,0.014483642061728095,8.447258934898892e-05,0.0,0.0
1213,6.065,-0.004796851804552532,0.0037794826525686946,0.014413075984664781,0.00011762794496000524,0.0,0.0
1214,6.07,-0.004737364314128626,0.0037762323576988523,0.01434216436993631,0.00015928016119455521,0.0,0.0
1215,6.075,-0.004669628108893179,0.0037683141925547174,0.014276833523462287,0.00021060328108540147,0.0,0.0
1216,6.08,-0.004592373034615865,0.003755372442135039,0.0142202073000525,0.000272800000000006,0.0,0.0
