,t,x_0,x_1,x_2,x_des_0,x_des_1,x_des_2,ntr,ale_mse,mean_mse
477,2.3850000000000002,-0.014116655195645932,0.09940279089761735,0.003590865718207137,0.0,0.09797450571240374,0.0,93.0,0.08548088892798089,0.010056147370920667
478,2.39,-0.014047280659936877,0.09921970427783856,0.003543767092382674,0.0,0.09768723595264019,0.0,93.0,0.08611668841161743,0.010040974004186489
479,2.395,-0.013977005652483021,0.09901718505024311,0.003476247986542949,0.0,0.09737394368311622,0.0,93.0,0.08592540783412433,0.010028563511552551
480,2.4,-0.013906051460766893,0.0987922152820913,0.0034073839020666375,0.0,0.09703369254046983,0.0,93.0,0.08586587924169634,0.010037038283951928
481,2.4050000000000002,-0.013834483230161622,0.09854344891171674,0.0033522232669583583,0.0,0.09666560000000023,0.0,93.0,0.08583463222661544,0.0100281668850883
482,2.41,-0.013762225015552795,0.09827078556008995,0.00329513439704608,0.0,0.09626884043657093,0.0,93.0,0.08643046363945775,0.010040529263266332
483,2.415,-0.013689628433981839,0.09796704179363845,0.0032689765538776957,0.0,0.09584264791413195,0.0,93.0,0.08554638329754326,0.010028415817099066
484,2.42,-0.013617276160236329,0.09763592279057472,0.0032331198885222124,0.0,0.09538631870976023,0.0,93.0,0.08593743242183675,0.010036894497537086
485,2.4250000000000003,-0.013546113821142163,0.09727886277096645,0.003178708485663161,0.0,0.09489921357811852,0.0,93.0,0.08560494885298262,0.010024532277345535
486,2.43,-0.013477331203684863,0.09689036042375457,0.0031512091277057326,0.0,0.0943807597622316,0.0,93.0,0.0859582726748666,0.010047821909100842
487,2.435,-0.013410601188031848,0.09647291212778154,0.003146720978354666,0.0,0.09383045275648025,0.0,93.0,0.0856006588790835,0.010055627759286947
488,2.44,-0.013344593299623784,0.09603046127110786,0.003140940557920816,0.0,0.0932478578277115,0.0,93.0,0.08620460633691626,0.010055084667490536
489,2.445,-0.013278743384199054,0.09556568742665499,0.0031179528904290653,0.0,0.09263261130036587,0.0,93.0,0.08562014009721094,0.01003062110958366
490,2.45,-0.013213360256251536,0.09507423859732633,0.0031045517487264607,0.0,0.09198442161152032,0.0,93.0,0.08614470617958052,0.010058570436461193
491,2.455,-0.013148734324465035,0.09455435387021946,0.003084080524548605,0.0,0.09130307014174696,0.0,93.0,0.08575948775384865,0.010047129137322568
492,2.46,-0.013085019103396043,0.09400154569242608,0.0030525092363138683,0.0,0.09058841182768723,0.0,94.0,0.040601885066395706,0.029464230919169797
493,2.465,-0.01302139507329733,0.0934149200027569,0.0030077250291549043,0.0,0.08984037556224031,0.0,94.0,0.04056315499998705,0.0295335385473079
494,2.47,-0.012956683470446243,0.09279862853644562,0.0029422282516905736,0.0,0.08905896438826642,0.0,94.0,0.04043988070264279,0.029485299937137676
495,2.475,-0.012891375596304128,0.09215123176739513,0.0028822530177646504,0.0,0.08824425549170391,0.0,94.0,0.04055708984495723,0.029448953066277685
496,2.48,-0.01282604949986844,0.09147502369109052,0.0027968722596610116,0.0,0.0873964000000003,0.0,94.0,0.04083509452616786,0.02941941045128469
497,2.485,-0.012759869712973031,0.09076009008421122,0.002725230565271497,0.0,0.08651562259175567,0.0,94.0,0.0406263141283112,0.029564434743063008
498,2.49,-0.012692222382288149,0.09000681671966296,0.002675890876992899,0.0,0.08560222092347967,0.0,94.0,0.04060927560681355,0.02951052697229939
499,2.495,-0.012623518265569527,0.08922145556151131,0.0026153894274186236,0.0,0.0846565648793603,0.0,94.0,0.04063302325334078,0.029476322668654843
500,2.5,-0.012554634569357105,0.08839850823878662,0.002561691214560946,0.0,0.08367909564994519,0.0,94.0,0.040707522838054365,0.02944851477272344
501,2.505,-0.012485397346164964,0.08753323717126614,0.00251674947167034,0.0,0.08267032464563362,0.0,94.0,0.04046666927534837,0.0294292885188003
502,2.5100000000000002,-0.012414310054819733,0.08661807350669291,0.002503515899870426,0.0,0.08163083225088037,0.0,94.0,0.040687778889575685,0.02944722408305861
503,2.515,-0.012341583594283346,0.08565632406324292,0.0025105772322534265,0.0,0.08056126642500976,0.0,95.0,0.14562621898541583,0.014555885150536425
504,2.52,-0.012267790651491872,0.08464924934795691,0.0025431893668810836,0.0,0.07946234115554066,0.0,96.0,0.07139011066358025,0.10265799436443805
505,2.525,-0.012193573337223103,0.08360347561420492,0.00256628891076126,0.0,0.07833483476992036,0.0,97.0,0.06570151729459976,0.03910219573898768
506,2.5300000000000002,-0.012119975411808523,0.0825203168872358,0.002567994852537483,0.0,0.07717958811156875,0.0,98.0,0.0336093352153922,0.030693042081132143
507,2.535,-0.012047444048449738,0.0813927285389212,0.0025828107832450175,0.0,0.07599750258613114,0.0,98.0,0.03356446738169437,0.030685636517924008
508,2.54,-0.011976057454835175,0.08023047708512816,0.0025575194021076617,0.0,0.07478953808384034,0.0,98.0,0.0336559234589618,0.030713796353968276
509,2.545,-0.011906097099601347,0.07903538425356073,0.002491100082850936,0.0,0.07355671078388566,0.0,98.0,0.03365058022081547,0.030670064455796085
510,2.5500000000000003,-0.01183825541225958,0.07779981013834707,0.002432635160884701,0.0,0.07230009084669113,0.0,98.0,0.03320060859387832,0.030744770578084647
511,2.555,-0.011772728900225479,0.07652486966401295,0.0023926630989260377,0.0,0.07102080000000031,0.0,98.0,0.03369289730476097,0.0307492080243962
512,2.56,-0.011708791278184824,0.07521262710731828,0.0023765437391945064,0.0,0.06972000902466871,0.0,99.0,0.03621153263485869,0.013357640601084264
513,2.565,-0.01164574874720971,0.07386571922183781,0.0023821450032586802,0.0,0.06839893514606185,0.0,100.0,0.12501852297777932,0.01601503107860041
514,2.57,-0.011583468169128091,0.07248643978805663,0.0024147902968429803,0.0,0.0670588393369604,0.0,101.0,0.04516262869629288,0.010731301076648572
515,2.575,-0.011521683199107027,0.07107966925214158,0.002455758401793445,0.0,0.06570102353787068,0.0,101.0,0.0456424193282542,0.010703711159175146
516,2.58,-0.011460500099683187,0.06964845541890854,0.0024925660384059294,0.0,0.06432682780064047,0.0,101.0,0.045018411752536486,0.010699989372012103
517,2.585,-0.01139968527679796,0.06819093025890156,0.0025593664969401826,0.0,0.06293762736128036,0.0,102.0,0.03248326580494551,0.043475748615613784
518,2.59,-0.011338941935078355,0.06671208205772684,0.002631446937531093,0.0,0.06153482964788831,0.0,103.0,0.050473314751875574,0.021219573981792493
519,2.595,-0.011278262693105808,0.06521690964745354,0.002684037378898834,0.0,0.060119871229579715,0.0,103.0,0.05030852579945531,0.02118808141602019
520,2.6,-0.011217702291451016,0.0637065862315186,0.0027293592235533705,0.0,0.058694214712320315,0.0,103.0,0.050335246350677806,0.02126162652073648
